shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
57b3d106-fd5e-4b7b-85f7-bfb555af392b,37.230579,-80.426661,0,0
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2483376803497,-80.4171310806104,18,1666.71
2504249f-e511-4516-8a2e-2c1e088d018d,37.2322131752903,-80.4167396547584,74,8651.14
0aa35e38-de23-44ce-b140-77621ff93358,37.2349449153705,-80.4206312416096,22,776.54
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2157777057733,-80.4247562665731,49,3138.5
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.23250189266,-80.4236141751506,8,144.43
50af930d-67fd-4314-80ca-dcff1602aa9f,37.239304,-80.398058,65,4192.1
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.2341122266092,-80.4221487707886,143,9377.86
e570e646-82c5-4744-98dc-764a6d346163,37.2305142196992,-80.4285952080815,7,431.59
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.226626682084,-80.4415974415357,43,2246.92
a43aa2ac-7c35-4c0b-a970-437b91e4ba35,37.2159969637392,-80.4453178015541,56,5663.92
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.2265993282338,-80.4412579034837,41,2216.37
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2276843505597,-80.4239908734966,16,915.63
8734192f-6a21-49a5-abcc-f16c770661f5,37.2242824151674,-80.4244489777256,8,960.85
bccd5bab-2cf0-4b7a-bbac-6523feb55222,37.2300542360766,-80.4267045832151,151,8255.19
57b3d106-fd5e-4b7b-85f7-bfb555af392b,37.2208271385786,-80.4228189903048,13,1399.74
c9430839-4a0c-471d-83b5-6785322fce8a,37.2172612884571,-80.4482731211577,49,4620.61
2504249f-e511-4516-8a2e-2c1e088d018d,37.2114707357568,-80.393687957149,50,5066.05
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.225570392588,-80.429507952862,29,1828.79
8734192f-6a21-49a5-abcc-f16c770661f5,37.2293009806066,-80.4277030684651,94,6053.53
a5d067da-d551-4428-93e8-ae0cd08d0e96,37.2127883609958,-80.4252472197202,66,4237.77
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.2317765238818,-80.4282757960585,19,836.01
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2323382877931,-80.4237840959706,75,7736.48
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.2323879705772,-80.4238199889752,98,7785.43
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2314199646102,-80.4299716468502,8,876.5
c1bea031-37b2-475c-8beb-85fbb71be7a0,37.225809225935,-80.4245690133892,95,4487.5
b8c51a51-84af-4a44-9a35-9f53382c3b05,37.2327171626121,-80.4246255042747,44,4666.11
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.197281729792,-80.4002883340531,76,7277.94
a632e61e-c94b-4ceb-a95e-33c672af2314,37.2300729065617,-80.4210668671021,8,530.74
8c645223-1d5a-4351-adb6-43949e7cf524,37.1616080606206,-80.4273249460655,149,15342.56
0aa35e38-de23-44ce-b140-77621ff93358,37.23806349862,-80.420485,32,1154.09
2504249f-e511-4516-8a2e-2c1e088d018d,37.211893,-80.398048,57,5693.72
7d6b5437-cda5-4b9f-822a-b8f311b72480,37.2221183802547,-80.4197731560436,66,3968.77
8c645223-1d5a-4351-adb6-43949e7cf524,37.2314992030997,-80.4340582919023,245,29476.83
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1666368584399,-80.4251394853398,107,13003.19
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2105832459414,-80.4051452890096,6,994.72
86a57bd8-fef0-4b5e-b079-990c8f500901,37.2369969713864,-80.4210255502393,20,985.93
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1644748004926,-80.4297457092491,117,13716.59
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2144461158568,-80.4253552182888,27,2418.25
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2347792701476,-80.4201308739371,128,9093.81
312be01d-4ee2-41b0-87d1-4ac8e4899530,37.2302516708771,-80.4263417965447,47,3052.61
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2089388506228,-80.4167733609345,42,2954.85
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2050486138086,-80.405858582592,3,276.65
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1975629799361,-80.4081644586846,205,21966.31
e0c0f9c9-b199-40b3-87ab-7bd1f213e157,37.2173186301181,-80.4191319746261,34,2424.2
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.2179613713065,-80.4017152117864,103,6608.16
2504249f-e511-4516-8a2e-2c1e088d018d,37.231484577197,-80.4250977175209,100,9967.18
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.2268794771448,-80.4418457632367,46,2283.4
a632e61e-c94b-4ceb-a95e-33c672af2314,37.2288287114134,-80.4200248885309,13,726.36
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.2275540730768,-80.4398741871401,30,2055.1
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2342431437758,-80.4218577399362,120,10764.68
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1875207551748,-80.4096897062268,93,8777.36
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.2290357101712,-80.4385912491053,31,1832.76
009b7c3f-c455-4799-b8cf-815505da3f7e,37.242824681691,-80.4221903858063,43,2412.62
a5d067da-d551-4428-93e8-ae0cd08d0e96,37.2046468195498,-80.416895835856,25,2137.25
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2076785029312,-80.3938757272638,26,2382.85
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.2323324687992,-80.4233217178994,6,159.31
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2103927654189,-80.4240163648384,57,3880.99
6add60f2-c611-432d-b7dc-83ccf50cad6e,37.2427911044228,-80.4305060061302,43,3704.51
d5bba5d8-b131-4789-abec-efc493310641,37.2342530207577,-80.4218517327652,119,7672.98
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2323445948066,-80.4233178968777,50,3672.49
b8c51a51-84af-4a44-9a35-9f53382c3b05,37.2329981783625,-80.4248108940914,43,4630.84
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1611449398162,-80.4270682524731,150,15398.82
bccd5bab-2cf0-4b7a-bbac-6523feb55222,37.2244067360079,-80.433645036981,104,5707.79
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.163268477402,-80.4254177213976,146,14875.28
312be01d-4ee2-41b0-87d1-4ac8e4899530,37.2292817786466,-80.4277350298506,46,2888.87
8734192f-6a21-49a5-abcc-f16c770661f5,37.2248603239572,-80.4363565407012,50,3390.57
0aa35e38-de23-44ce-b140-77621ff93358,37.254792437243,-80.4133928068514,52,4737.62
e0c0f9c9-b199-40b3-87ab-7bd1f213e157,37.2174435516404,-80.4186185874412,48,3036.34
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2352921418966,-80.4208975012966,104,5125.47
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2155363745898,-80.424988003844,24,2291.08
8734192f-6a21-49a5-abcc-f16c770661f5,37.2233997357816,-80.4288103697295,73,4251.7
edb1129b-9c6e-4d99-8a37-9ca86e8d6c3d,37.2357518020204,-80.4210263205171,20,1759.56
009b7c3f-c455-4799-b8cf-815505da3f7e,37.2349544326591,-80.4205811616293,25,1470.93
e0c0f9c9-b199-40b3-87ab-7bd1f213e157,37.2181873982405,-80.4168003411615,55,3329.54
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2107873632777,-80.3954097129478,81,6352.58
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.2196881020904,-80.4380719381553,55,3321
7a7f8de7-b6e6-4d4f-b306-26500b9c1da1,37.216242033895,-80.4497598048806,7,654.27
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.231734,-80.424266,128,6074.91
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1891175626387,-80.4062178080659,77,8037.16
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2327704945445,-80.4246834339333,51,4208.49
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2396291706814,-80.4224590539804,95,4595.46
da4e0dbe-a20d-4ca9-80cb-7614cd29577c,37.2420994291522,-80.4341701637564,49,2722.52
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.21998846409,-80.4036368485406,49,3052.71
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.235026216684,-80.4209686933012,136,9219.79
8734192f-6a21-49a5-abcc-f16c770661f5,37.2244186893192,-80.4336453892873,55,3639.81
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.2536142395532,-80.4191505265439,55,4164.89
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2018494397948,-80.4059098197743,151,10588.25
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.2316616768653,-80.4328321695449,22,1251.5
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2088966345811,-80.3949310231438,23,2207.11
8c645223-1d5a-4351-adb6-43949e7cf524,37.1636934037386,-80.4126405643521,198,19477.93
0838e7d7-57d5-427d-b770-e402eac1f11e,37.2443897257138,-80.4266734232767,58,2900.55
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2393,-80.416711,1,155.52
8c645223-1d5a-4351-adb6-43949e7cf524,37.1604146514847,-80.4219243159416,164,16413.24
8734192f-6a21-49a5-abcc-f16c770661f5,37.226754,-80.425753,5,661.63
c1bea031-37b2-475c-8beb-85fbb71be7a0,37.2324120049112,-80.4237490199691,126,5702.73
78bec10c-1fb8-41d6-af99-dd82e113d469,37.2378039139923,-80.4266470858102,72,4108.95
f662dd49-53b2-49fa-8046-c83dde4f3bb4,37.2252153709321,-80.4457264814907,7,269.28
57b3d106-fd5e-4b7b-85f7-bfb555af392b,37.2304714945331,-80.4210165782741,32,2992.17
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2011133850284,-80.4107481486051,74,5211.33
d5bba5d8-b131-4789-abec-efc493310641,37.234460230272,-80.4214060841672,118,7627.32
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2336157432272,-80.4083180504575,79,5883.33
2504249f-e511-4516-8a2e-2c1e088d018d,37.2089762812243,-80.3960590300595,42,4667.97
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.20866514496,-80.3967295823532,71,4621.19
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1858306873675,-80.409221219209,184,19624.52
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.201079874475,-80.4110401264343,98,6066.2
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2052341344411,-80.4149317649573,61,4405.99
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.20869,-80.418273,48,3670.37
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2309417212978,-80.4287089980359,86,8118.71
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.2290028457069,-80.4385693547451,34,1853.67
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.209374,-80.416945,80,4769.94
1624ad03-0ebf-4743-8abc-42f34060e035,37.2367417660143,-80.4268780860956,16,698.07
da4e0dbe-a20d-4ca9-80cb-7614cd29577c,37.2334878537676,-80.4251502361346,16,1044.98
d9e3b73a-4dff-41e8-8980-71d8aa98e45f,37.2232984434013,-80.4316277100754,52,3854.05
0aa35e38-de23-44ce-b140-77621ff93358,37.2509459040315,-80.4123616007174,54,5174.69
8c645223-1d5a-4351-adb6-43949e7cf524,37.1660917798336,-80.4285486297934,128,14074.81
8909fd06-51cb-4b38-b873-c3b148b909b0,37.2167788277137,-80.4533697934967,26,3799.13
50af930d-67fd-4314-80ca-dcff1602aa9f,37.2318913597576,-80.4164326458138,29,1420.23
a43aa2ac-7c35-4c0b-a970-437b91e4ba35,37.2142237564831,-80.4442784621343,54,5442.86
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.2257685023498,-80.41011479656,40,2191.41
8c645223-1d5a-4351-adb6-43949e7cf524,37.2312834696411,-80.4301864968832,249,29821.85
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.2311166660072,-80.4352279764078,215,27070.18
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2320159512635,-80.4165204609028,118,13027.46
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.225180462951,-80.4457322070849,65,6324.26
d9e3b73a-4dff-41e8-8980-71d8aa98e45f,37.2225105243294,-80.4283758903333,64,4348.67
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2322275689148,-80.4236831262053,56,3743.67
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.2352864309314,-80.4206784509254,132,9172.7
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2202096374176,-80.4264212260567,40,2560.11
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.201079874475,-80.4110401264343,73,5185.22
e0c0f9c9-b199-40b3-87ab-7bd1f213e157,37.2171113734996,-80.4169964265446,39,2634.27
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2348278706068,-80.42026410055,26,837.13
009b7c3f-c455-4799-b8cf-815505da3f7e,37.2316879158352,-80.4283663413801,11,680.61
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.232731815372,-80.4246159931985,118,5668.8
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2175578211668,-80.4532772859301,44,3727.05
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.2265936506765,-80.4414468584892,42,2233.1
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2223725749476,-80.4063292089897,110,7248.16
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2321688323691,-80.4235702160441,3,130.47
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1666684548061,-80.4252441480901,110,11976.56
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1688155632505,-80.4195940744635,98,12243.63
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2289470032719,-80.4385409310492,73,7119.92
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2188425733301,-80.4481250161527,35,3523.83
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1700452592839,-80.4169883595325,81,10834.35
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.2347281776597,-80.4210399970769,139,9257.41
8909fd06-51cb-4b38-b873-c3b148b909b0,37.2301094635824,-80.4266944606385,4,372.41
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2414275184718,-80.3982981934332,51,3895.44
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.249051,-80.416995,20,1747.84
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.231449,-80.424654,0,0
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2130384870194,-80.3941130873032,99,9720.76
312be01d-4ee2-41b0-87d1-4ac8e4899530,37.2202851949861,-80.4264508383218,33,1498.9
009b7c3f-c455-4799-b8cf-815505da3f7e,37.2418187558148,-80.4223167452103,41,2300.28
0aa35e38-de23-44ce-b140-77621ff93358,37.2327280421215,-80.4246242530474,82,7662.06
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.229905559415,-80.4145555445287,114,12734.47
da4e0dbe-a20d-4ca9-80cb-7614cd29577c,37.2299651691393,-80.4283375149082,92,4517.03
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2333722122377,-80.425096787648,135,14026.59
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2272315601313,-80.4401568192207,23,1939.75
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.250350999965,-80.4120653441894,70,5291.13
e708f6e7-1846-4ab0-b148-b3f768db6cb4,37.2428188408034,-80.4221883483482,41,2467.13
6e506adb-c6e8-48e0-b606-2bd650720397,37.2351606383523,-80.4209628041664,69,7136.64
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2303883570664,-80.4123923428292,85,6409.46
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2324723948994,-80.423381931843,6,176.44
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2208273240146,-80.4227316326509,28,1796.3
6e506adb-c6e8-48e0-b606-2bd650720397,37.2334007749519,-80.4250627712678,79,7577.47
98e4504d-d61b-4182-95cb-038c39551a3a,37.2314340539256,-80.4312040658984,61,4569.14
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.1966050649923,-80.3941750416847,141,9405.94
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2050630449935,-80.4179805002274,28,2244.57
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1660496705303,-80.422339550763,170,16988.69
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2324722592087,-80.4234203392501,51,3689.32
6add60f2-c611-432d-b7dc-83ccf50cad6e,37.2313613898542,-80.4291328503988,64,5659.31
7a7f8de7-b6e6-4d4f-b306-26500b9c1da1,37.2131685741644,-80.4441872503869,17,1476.19
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2326278206109,-80.4244579166507,74,7668.74
c1bea031-37b2-475c-8beb-85fbb71be7a0,37.2257890704286,-80.4293722337532,36,1681.94
98e4504d-d61b-4182-95cb-038c39551a3a,37.2262210090196,-80.441909113838,25,2120.74
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.233382814163,-80.4250858107666,17,502.07
e93f9bcf-465f-43b3-90d0-216bddda2c87,37.2326783214203,-80.4245774295543,77,4705.42
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.219513439783,-80.437555545542,233,27867.38
e0c0f9c9-b199-40b3-87ab-7bd1f213e157,37.2276912031242,-80.4178633970183,75,4848.65
8c645223-1d5a-4351-adb6-43949e7cf524,37.1662078610583,-80.424718793064,138,14657.25
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.2262400941941,-80.4406757372256,50,2568.5
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2353233648541,-80.4207370678013,27,805.56
7a7f8de7-b6e6-4d4f-b306-26500b9c1da1,37.2167956696972,-80.4492392873181,8,731.12
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2086691608038,-80.3945718935835,67,5752.17
8c645223-1d5a-4351-adb6-43949e7cf524,37.226648336764,-80.441650181082,38,2234.97
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.2089762812243,-80.3960590300595,32,3308.15
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2315092811206,-80.4251827464431,158,10005.85
1624ad03-0ebf-4743-8abc-42f34060e035,37.2466495174792,-80.4201995153957,36,2302.92
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.2316075165714,-80.4288975008003,19,873.25
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.1977042656724,-80.4012166882492,23,1613.87
0aa35e38-de23-44ce-b140-77621ff93358,37.231309229548,-80.4249160671604,90,7979.85
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.231529566701,-80.4288070091873,223,27652.95
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2320267468216,-80.4165733511383,32,1289.66
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2206413949012,-80.4243806535406,88,5360.12
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.226626682084,-80.4415974415357,36,2250.32
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2244107513183,-80.4299567647713,32,1986.15
c9430839-4a0c-471d-83b5-6785322fce8a,37.2312517520055,-80.4288428955357,100,8975.71
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.2081957684637,-80.3976386337099,30,3143.59
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2282866437936,-80.4391779266973,22,1793.99
6add60f2-c611-432d-b7dc-83ccf50cad6e,37.2418201483978,-80.4248661177647,22,2127.23
7a7f8de7-b6e6-4d4f-b306-26500b9c1da1,37.2149307250098,-80.4445494164818,15,1277.06
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1835953283474,-80.4096419114856,182,19322.76
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.232057127714,-80.4238493658394,1,98.15
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2246878999099,-80.4302132287189,31,1947.9
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1621676935638,-80.4231614364496,162,16189
0aa35e38-de23-44ce-b140-77621ff93358,37.2324498639226,-80.4239040849132,84,7733.25
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.2401609861947,-80.4192990314543,76,6591.86
da4e0dbe-a20d-4ca9-80cb-7614cd29577c,37.2398146475868,-80.4354857184174,58,3024.41
86a57bd8-fef0-4b5e-b079-990c8f500901,37.2467498330325,-80.4198314499755,53,3632.03
c9430839-4a0c-471d-83b5-6785322fce8a,37.2296158808241,-80.4378170035968,18,1614.41
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2139788278743,-80.4251073126062,68,4308.63
7d6b5437-cda5-4b9f-822a-b8f311b72480,37.2174946558401,-80.4180838091236,36,2519.25
50af930d-67fd-4314-80ca-dcff1602aa9f,37.232220634239,-80.4237056309326,129,8159.87
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.210897815073,-80.4292993725944,209,24355.04
c9430839-4a0c-471d-83b5-6785322fce8a,37.2144882210784,-80.4522285134929,43,4147.08
98e4504d-d61b-4182-95cb-038c39551a3a,37.2295378476004,-80.4377711436401,54,3915.57
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2296331372816,-80.4212332861362,12,585.58
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.2329102639216,-80.4247647640028,94,7681.64
0aa35e38-de23-44ce-b140-77621ff93358,37.2334206446067,-80.4246420789914,15,373.87
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.221000707592,-80.4048759997106,31,2886.32
e93f9bcf-465f-43b3-90d0-216bddda2c87,37.2334037376026,-80.4250883613255,13,294.5
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2469229232273,-80.417526082381,27,1996.09
8734192f-6a21-49a5-abcc-f16c770661f5,37.2233064559373,-80.4320000192622,58,3831.23
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2097899884291,-80.3956543908562,78,4798.87
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.213762042525,-80.4324552954242,231,27084.8
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2268188546656,-80.4112627873484,39,2036.69
e7b18590-2011-4d0c-8718-c9514a7b5808,37.1944166867764,-80.3946763706501,9,363.91
78bec10c-1fb8-41d6-af99-dd82e113d469,37.2423738087639,-80.4222440971282,41,2356.04
c9430839-4a0c-471d-83b5-6785322fce8a,37.2226530019608,-80.4499471123003,76,6701.44
8c645223-1d5a-4351-adb6-43949e7cf524,37.1676624648247,-80.4279631148569,111,13279.75
98e4504d-d61b-4182-95cb-038c39551a3a,37.2292702178448,-80.4277685168486,67,5048.08
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2479758188066,-80.4174904304931,24,1878.27
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.231279895159,-80.4249099560795,2,78.7
6e506adb-c6e8-48e0-b606-2bd650720397,37.232469733828,-80.4236652172646,9,181.01
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.2296159998343,-80.4376566664168,227,26795.76
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2285349505267,-80.4197657358507,43,3124.98
8c645223-1d5a-4351-adb6-43949e7cf524,37.2048499558431,-80.4205016678519,62,5604.41
8c645223-1d5a-4351-adb6-43949e7cf524,37.1676312138658,-80.4278989414592,131,14327.98
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2317764003143,-80.4103216773463,83,6169.97
641aaf72-1326-4d06-a82a-2f2d84091463,37.2210908281113,-80.4228499529997,87,5669.01
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.227610929466,-80.4120825476696,27,1913.61
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.226993027779,-80.4418457632367,47,2296.02
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.2119316221826,-80.3997610258585,47,4530.52
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.1944166867764,-80.3946763706501,128,8912.82
86a57bd8-fef0-4b5e-b079-990c8f500901,37.2324340863137,-80.4233998849755,4,117.81
6e506adb-c6e8-48e0-b606-2bd650720397,37.2364554379392,-80.4211351844552,64,6990.92
4c65baab-ac20-473b-8a19-0b9cb7567806,37.2282563436282,-80.4391336100398,26,3093.56
6add60f2-c611-432d-b7dc-83ccf50cad6e,37.2429901248923,-80.4296983256818,42,3629.72
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1638723956516,-80.4125656953877,196,19457.84
57b3d106-fd5e-4b7b-85f7-bfb555af392b,37.2319418919694,-80.4225781309619,34,3206.38
8c645223-1d5a-4351-adb6-43949e7cf524,37.2018663021513,-80.4157928354105,63,6136.96
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.1995528433772,-80.4015776058569,50,5496.56
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2304656849133,-80.421038103645,8,554.5
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.2534524869866,-80.4190079189926,58,4189.73
86a57bd8-fef0-4b5e-b079-990c8f500901,37.2369685875102,-80.4210576369384,65,4922.57
c2c639a5-32f8-41e3-8221-8ebd4c904b68,37.2310535606345,-80.4272551349602,1,74.46
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2480754423952,-80.4174178770414,76,3311.76
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2292455679098,-80.4383783620024,20,1709.16
4c65baab-ac20-473b-8a19-0b9cb7567806,37.2315264737336,-80.4288908226638,33,4143.04
d9e3b73a-4dff-41e8-8980-71d8aa98e45f,37.2248643891199,-80.4367863206058,43,3341.95
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2314612407363,-80.4220442725446,7,412.5
a43aa2ac-7c35-4c0b-a970-437b91e4ba35,37.2220426632191,-80.4489146440574,66,6523.35
ab1a571c-16bb-4448-8f67-f16233a2bd20,37.2142167446534,-80.4526925475453,3,304.93
b8c51a51-84af-4a44-9a35-9f53382c3b05,37.2432828281606,-80.4170887912833,30,3161.09
7d6b5437-cda5-4b9f-822a-b8f311b72480,37.2211078020046,-80.4195054391071,64,3852.45
a5d067da-d551-4428-93e8-ae0cd08d0e96,37.231893,-80.424764,98,8710.7
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1631178605761,-80.4221765002394,141,15218.81
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2126602955258,-80.3935498233765,97,9632.88
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2293182318356,-80.427740433601,100,6560.09
1624ad03-0ebf-4743-8abc-42f34060e035,37.246516130252,-80.4207271633357,35,2253.95
50af930d-67fd-4314-80ca-dcff1602aa9f,37.2366060925746,-80.4076337598953,86,5491.63
86a57bd8-fef0-4b5e-b079-990c8f500901,37.2324724466028,-80.4235354431451,5,130.54
641aaf72-1326-4d06-a82a-2f2d84091463,37.2247956137,-80.4248464587177,6,914.6
2674478c-5212-4ba0-993a-819fef810e02,37.2325044903963,-80.4240550194334,62,3923.62
641aaf72-1326-4d06-a82a-2f2d84091463,37.2293660179608,-80.420867708039,63,4190.45
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2315221540352,-80.4345208277384,14,1283.52
